WL0,0,sex,M
WL0,0,S,10000000.000000
WL0,0,t,           0,           1,           2,           3,           4,           5,           6,           7,           8,           9,          10,          11,          12,          13,          14,          15,          16,          17,          18,          19,          20,          21,          22,          23,          24,          25,          26,          27,          28,          29,          30,          31,          32,          33,          34,          35,          36,          37,          38,          39,          40,          41,          42,          43,          44,          45,          46,          47,          48,          49,          50,          51,          52,          53,          54,          55,          56,          57,          58,          59,          60,          61,          62,          63,          64,          65,          66,          67,          68,          69,          70,          71,          72,          73,          74,          75,          76,          77,          78,          79,          80,          81,          82,          83,          84,          85,          86,          87,          88,          89,          90,          91,          92,          93,          94,          95,          96,          97,          98,          99,         100
WL0,0,lxBOY,    0.000000,    1.000000,    0.899698,    0.809418,    0.728156,    0.655009,    0.589161,    0.529883,    0.476518,    0.428473,    0.385216,    0.346270,    0.311205,    0.279654,    0.251262,    0.225713,    0.202723,    0.182038,    0.163432,    0.146697,    0.131646,    0.118110,    0.105937,    0.094987,    0.085137,    0.076273,    0.068298,    0.061119,    0.054659,    0.048848,    0.043621,    0.038923,    0.034708,    0.030928,    0.027534,    0.024486,    0.021754,    0.019307,    0.017111,    0.015142,    0.013375,    0.011792,    0.010374,    0.009103,    0.007966,    0.006950,    0.006042,    0.005233,    0.004512,    0.003871,    0.003303,    0.002801,    0.002359,    0.001972,    0.001634,    0.001340,    0.001088,    0.000872,    0.000690,    0.000537,    0.000411,    0.000309,    0.000227,    0.000163,    0.000114,    0.000077,    0.000051,    0.000032,    0.000019,    0.000011,    0.000006,    0.000003,    0.000002,    0.000001,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
WL0,0,lxMOY,    0.000000,    0.949849,    0.854558,    0.768787,    0.691582,    0.622085,    0.559522,    0.503200,    0.452495,    0.406845,    0.365743,    0.328738,    0.295430,    0.265458,    0.238488,    0.214218,    0.192381,    0.172735,    0.155065,    0.139171,    0.124878,    0.112023,    0.100462,    0.090062,    0.080705,    0.072285,    0.064708,    0.057889,    0.051753,    0.046234,    0.041272,    0.036816,    0.032818,    0.029231,    0.026010,    0.023120,    0.020530,    0.018209,    0.016126,    0.014258,    0.012584,    0.011083,    0.009739,    0.008535,    0.007458,    0.006496,    0.005637,    0.004872,    0.004191,    0.003587,    0.003052,    0.002580,    0.002166,    0.001803,    0.001487,    0.001214,    0.000980,    0.000781,    0.000613,    0.000474,    0.000360,    0.000268,    0.000195,    0.000138,    0.000095,    0.000064,    0.000041,    0.000026,    0.000015,    0.000009,    0.000005,    0.000002,    0.000001,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
WL0,0,lxPay,    0.000000,    1.000000,    0.899698,    0.809418,    0.728156,    0.655009,    0.589161,    0.529883,    0.476518,    0.428473,    0.385216,    0.346270,    0.311205,    0.279654,    0.251262,    0.225713,    0.202723,    0.182038,    0.163432,    0.146697,    0.131646,    0.118110,    0.105937,    0.094987,    0.085137,    0.076273,    0.068298,    0.061119,    0.054659,    0.048848,    0.043621,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
WL0,0,lxEOY,    0.000000,    0.899698,    0.809418,    0.728156,    0.655009,    0.589161,    0.529883,    0.476518,    0.428473,    0.385216,    0.346270,    0.311205,    0.279654,    0.251262,    0.225713,    0.202723,    0.182038,    0.163432,    0.146697,    0.131646,    0.118110,    0.105937,    0.094987,    0.085137,    0.076273,    0.068298,    0.061119,    0.054659,    0.048848,    0.043621,    0.038923,    0.034708,    0.030928,    0.027534,    0.024486,    0.021754,    0.019307,    0.017111,    0.015142,    0.013375,    0.011792,    0.010374,    0.009103,    0.007966,    0.006950,    0.006042,    0.005233,    0.004512,    0.003871,    0.003303,    0.002801,    0.002359,    0.001972,    0.001634,    0.001340,    0.001088,    0.000872,    0.000690,    0.000537,    0.000411,    0.000309,    0.000227,    0.000163,    0.000114,    0.000077,    0.000051,    0.000032,    0.000019,    0.000011,    0.000006,    0.000003,    0.000002,    0.000001,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
WL0,0,lxEOYaftMat,    0.000000,    0.899698,    0.809418,    0.728156,    0.655009,    0.589161,    0.529883,    0.476518,    0.428473,    0.385216,    0.346270,    0.311205,    0.279654,    0.251262,    0.225713,    0.202723,    0.182038,    0.163432,    0.146697,    0.131646,    0.118110,    0.105937,    0.094987,    0.085137,    0.076273,    0.068298,    0.061119,    0.054659,    0.048848,    0.043621,    0.038923,    0.034708,    0.030928,    0.027534,    0.024486,    0.021754,    0.019307,    0.017111,    0.015142,    0.013375,    0.011792,    0.010374,    0.009103,    0.007966,    0.006950,    0.006042,    0.005233,    0.004512,    0.003871,    0.003303,    0.002801,    0.002359,    0.001972,    0.001634,    0.001340,    0.001088,    0.000872,    0.000690,    0.000537,    0.000411,    0.000309,    0.000227,    0.000163,    0.000114,    0.000077,    0.000051,    0.000032,    0.000019,    0.000011,    0.000006,    0.000003,    0.000002,    0.000001,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
WL0,0,d_x,    0.000000,    0.000319,    0.000327,    0.000338,    0.000350,    0.000366,    0.000382,    0.000398,    0.000414,    0.000433,    0.000448,    0.000462,    0.000455,    0.000450,    0.000447,    0.000442,    0.000435,    0.000425,    0.000414,    0.000403,    0.000392,    0.000383,    0.000376,    0.000371,    0.000369,    0.000368,    0.000368,    0.000367,    0.000365,    0.000361,    0.000355,    0.000340,    0.000327,    0.000318,    0.000311,    0.000300,    0.000287,    0.000280,    0.000273,    0.000266,    0.000259,    0.000253,    0.000246,    0.000239,    0.000232,    0.000225,    0.000217,    0.000209,    0.000200,    0.000191,    0.000181,    0.000171,    0.000160,    0.000149,    0.000137,    0.000125,    0.000113,    0.000101,    0.000088,    0.000076,    0.000065,    0.000054,    0.000044,    0.000035,    0.000027,    0.000020,    0.000014,    0.000010,    0.000007,    0.000004,    0.000002,    0.000001,    0.000001,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
WL0,0,dwx,    0.000000,    0.099983,    0.089953,    0.080924,    0.072797,    0.065482,    0.058896,    0.052967,    0.047630,    0.042825,    0.038498,    0.034603,    0.031097,    0.027942,    0.025103,    0.022548,    0.020249,    0.018181,    0.016321,    0.014649,    0.013144,    0.011791,    0.010574,    0.009479,    0.008494,    0.007608,    0.006810,    0.006093,    0.005447,    0.004866,    0.004343,    0.003874,    0.003454,    0.003076,    0.002737,    0.002433,    0.002160,    0.001916,    0.001697,    0.001500,    0.001324,    0.001166,    0.001024,    0.000898,    0.000784,    0.000683,    0.000593,    0.000512,    0.000441,    0.000377,    0.000321,    0.000271,    0.000228,    0.000189,    0.000156,    0.000127,    0.000103,    0.000082,    0.000064,    0.000050,    0.000038,    0.000028,    0.000020,    0.000014,    0.000010,    0.000007,    0.000004,    0.000003,    0.000002,    0.000001,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
WL0,0,PremiumIncome,           0,      181273,      163091,      146725,      131995,      118735,      106799,       96053,       86379,       77670,       69829,       62769,       56413,       50693,       45547,       40915,       36748,       32998,       29625,       26592,       23863,       21410,       19203,       17218,       15432,       13826,       12380,       11079,        9908,        8854,        7907,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
